,customer_id,order_frequency,order_recency,order_monetary,R_score,F_score,M_score,RFM_score,Segment,Scores
1381,2994,3,15,719.38,3,0,0,300,Promising,300
1382,1730,3,20,3121.3,3,0,0,300,Promising,300
1383,2840,4,16,3362.76,3,0,0,300,Promising,300
1384,3485,3,25,3163.31,3,0,0,300,Promising,300
1385,758,2,27,651.02,3,0,0,300,Promising,300
1386,190,4,29,3083.07,3,0,0,300,Promising,300
1387,184,3,32,3734.88,3,0,0,300,Promising,300
1388,1476,2,24,2055.69,3,0,0,300,Promising,300
1389,1685,2,25,1818.98,3,0,0,300,Promising,300
1390,2789,2,24,2097.73,3,0,0,300,Promising,300
1391,617,4,20,3343.86,3,0,0,300,Promising,300
1392,3244,4,21,3578.91,3,0,0,300,Promising,300
1393,3464,1,17,748.17,3,0,0,300,Promising,300
1394,59,3,22,2797.47,3,0,0,300,Promising,300
1395,2500,3,23,2535.87,3,0,0,300,Promising,300
1396,1655,3,16,3331.17,3,0,0,300,Promising,300
1397,2441,2,28,2059.61,3,0,0,300,Promising,300
1398,1487,2,17,617.38,3,0,0,300,Promising,300
1399,930,3,21,3196.47,3,0,0,300,Promising,300
1400,1312,4,26,3066.41,3,0,0,300,Promising,300
1401,3329,4,18,3348.29,3,0,0,300,Promising,300
1402,1931,3,23,2218.5,3,0,0,300,Promising,300
1403,2838,3,15,2838.62,3,0,0,300,Promising,300
1404,2741,3,19,3056.22,3,0,0,300,Promising,300
1405,202,3,18,2511.82,3,0,0,300,Promising,300
1406,876,3,16,2732.47,3,0,0,300,Promising,300
1407,2616,11,42,13134.12,2,4,4,244,Loyal,244
1408,3055,10,58,10643.23,2,4,4,244,Loyal,244
1409,1783,12,49,11248.25,2,4,4,244,Loyal,244
1410,2717,10,41,10140.5,2,4,4,244,Loyal,244
1411,490,9,53,9886.75,2,4,4,244,Loyal,244
1412,1389,9,49,10567.12,2,4,4,244,Loyal,244
1413,1570,9,33,9958.95,2,4,4,244,Loyal,244
1414,2788,11,44,17258.94,2,4,4,244,Loyal,244
1415,2508,10,56,12948.97,2,4,4,244,Loyal,244
1416,2615,9,55,13460.63,2,4,4,244,Loyal,244
1417,594,9,33,11996.12,2,4,4,244,Loyal,244
1418,2045,9,55,9255.03,2,4,4,244,Loyal,244
1419,2637,11,54,13895.71,2,4,4,244,Loyal,244
1420,3460,9,55,12544.76,2,4,4,244,Loyal,244
1421,255,11,57,14027.76,2,4,4,244,Loyal,244
1422,1003,9,47,9111.19,2,4,4,244,Loyal,244
1423,2560,11,45,9706.62,2,4,4,244,Loyal,244
1424,2985,10,38,10664.07,2,4,4,244,Loyal,244
1425,3405,9,52,9157.71,2,4,4,244,Loyal,244
1426,1797,11,54,10502.99,2,4,4,244,Loyal,244
1427,2750,11,42,12349.36,2,4,4,244,Loyal,244
1428,1672,12,42,13427.7,2,4,4,244,Loyal,244
1429,3015,10,46,14529.95,2,4,4,244,Loyal,244
1430,499,11,55,8960.43,2,4,4,244,Loyal,244
1431,1290,9,44,11890.97,2,4,4,244,Loyal,244
1432,2912,13,46,14149.73,2,4,4,244,Loyal,244
1433,607,10,58,12940.99,2,4,4,244,Loyal,244
1434,198,9,58,11648.85,2,4,4,244,Loyal,244
1435,941,10,33,17898.46,2,4,4,244,Loyal,244
1436,211,9,39,10073.76,2,4,4,244,Loyal,244
1437,1171,9,34,9811.45,2,4,4,244,Loyal,244
1438,2459,11,53,11877.19,2,4,4,244,Loyal,244
1439,2538,9,35,11849.7,2,4,4,244,Loyal,244
1440,1611,12,41,13692.47,2,4,4,244,Loyal,244
1441,230,11,36,11755.6,2,4,4,244,Loyal,244
1442,2701,9,52,11558.89,2,4,4,244,Loyal,244
1443,177,12,37,11826.34,2,4,4,244,Loyal,244
1444,1887,11,43,17133.93,2,4,4,244,Loyal,244
1445,506,10,56,14208.25,2,4,4,244,Loyal,244
1446,1866,9,38,12450.76,2,4,4,244,Loyal,244
1447,590,12,43,14475.62,2,4,4,244,Loyal,244
1448,3240,10,38,12357.57,2,4,4,244,Loyal,244
1449,289,9,44,9320.12,2,4,4,244,Loyal,244
1450,2309,12,53,16122.34,2,4,4,244,Loyal,244
1451,579,9,52,10450.34,2,4,4,244,Loyal,244
1452,1132,9,44,10548.14,2,4,4,244,Loyal,244
1453,3406,10,46,12169.87,2,4,4,244,Loyal,244
1454,3204,9,34,12368.29,2,4,4,244,Loyal,244
1455,2397,9,53,10464.01,2,4,4,244,Loyal,244
1456,999,10,54,14662.14,2,4,4,244,Loyal,244
1457,1181,10,44,9928.33,2,4,4,244,Loyal,244
1458,1250,10,35,9534.19,2,4,4,244,Loyal,244
1459,2019,9,52,10876.28,2,4,4,244,Loyal,244
1460,1890,9,44,10862.91,2,4,4,244,Loyal,244
1461,2684,9,38,11938.04,2,4,4,244,Loyal,244
1462,647,9,42,10703.61,2,4,4,244,Loyal,244
1463,280,11,43,12587.58,2,4,4,244,Loyal,244
1464,1579,10,40,12087.02,2,4,4,244,Loyal,244
1465,261,9,50,9137.67,2,4,4,244,Loyal,244
1466,1443,10,44,10803.14,2,4,4,244,Loyal,244
1467,733,10,46,14532.51,2,4,4,244,Loyal,244
1468,2046,9,33,13347.53,2,4,4,244,Loyal,244
1469,2184,11,37,13468.26,2,4,4,244,Loyal,244
1470,2189,10,40,9861.3,2,4,4,244,Loyal,244
1471,1933,9,41,11181.04,2,4,4,244,Loyal,244
1472,39,12,34,11237.19,2,4,4,244,Loyal,244
1473,3195,9,49,8409.64,2,4,3,243,Loyal,243
1474,1820,9,35,8429.29,2,4,3,243,Loyal,243
1475,1947,9,35,8225.63,2,4,3,243,Loyal,243
1476,626,9,54,8102.3,2,4,3,243,Loyal,243
1477,1913,13,42,8621.87,2,4,3,243,Loyal,243
1478,3371,9,41,8400.31,2,4,3,243,Loyal,243
1479,610,9,46,8135.95,2,4,3,243,Loyal,243
1480,2877,9,41,8291.58,2,4,3,243,Loyal,243
1481,692,9,50,8189.47,2,4,3,243,Loyal,243
1482,3224,9,51,8518.72,2,4,3,243,Loyal,243
1483,1731,11,43,8015.92,2,4,3,243,Loyal,243
1484,2052,9,58,7052.08,2,4,3,243,Loyal,243
1485,1912,9,38,7048.19,2,4,3,243,Loyal,243
1486,2202,10,58,8507.06,2,4,3,243,Loyal,243
1487,205,9,52,6904.88,2,4,3,243,Loyal,243
1488,748,9,46,8538.05,2,4,3,243,Loyal,243
1489,1405,11,33,7668.83,2,4,3,243,Loyal,243
1490,249,9,47,6569.14,2,4,2,242,Potential Loyalist,242
1491,1030,8,39,10951.8,2,3,4,234,Loyal,234
1492,2269,7,47,9233.33,2,3,4,234,Loyal,234
1493,2723,8,40,10565.12,2,3,4,234,Loyal,234
1494,2375,7,43,9972.86,2,3,4,234,Loyal,234
1495,1806,8,37,8723.79,2,3,4,234,Loyal,234
1496,1837,7,35,9763.42,2,3,4,234,Loyal,234
1497,1024,8,34,9592.03,2,3,4,234,Loyal,234
1498,1039,7,52,9522.77,2,3,4,234,Loyal,234
1499,2595,8,44,10273.25,2,3,4,234,Loyal,234
1500,827,8,49,9051.45,2,3,4,234,Loyal,234
1501,2527,7,40,8751.73,2,3,4,234,Loyal,234
1502,254,7,41,9801.07,2,3,4,234,Loyal,234
1503,446,8,52,10683.11,2,3,4,234,Loyal,234
1504,1450,7,42,8942.8,2,3,4,234,Loyal,234
1505,871,8,54,8700.56,2,3,4,234,Loyal,234
1506,887,8,39,10938.66,2,3,4,234,Loyal,234
1507,1475,8,46,11874.85,2,3,4,234,Loyal,234
1508,1131,8,53,10787.84,2,3,4,234,Loyal,234
1509,2020,7,43,8810.74,2,3,4,234,Loyal,234
1510,2292,7,45,8732.62,2,3,4,234,Loyal,234
1511,1559,8,56,11795.54,2,3,4,234,Loyal,234
1512,33,7,38,9384.23,2,3,4,234,Loyal,234
1513,2489,8,40,11411.16,2,3,4,234,Loyal,234
1514,1937,7,34,9338.9,2,3,4,234,Loyal,234
1515,438,8,51,12777.29,2,3,4,234,Loyal,234
1516,51,8,55,9667.46,2,3,4,234,Loyal,234
1517,223,7,52,9805.5,2,3,4,234,Loyal,234
1518,2793,8,34,10915.33,2,3,4,234,Loyal,234
1519,2901,7,38,9512.21,2,3,4,234,Loyal,234
1520,380,8,35,10261.59,2,3,4,234,Loyal,234
1521,2601,8,36,9798.03,2,3,4,234,Loyal,234
1522,1006,8,37,9481.25,2,3,4,234,Loyal,234
1523,2190,8,41,11980.72,2,3,4,234,Loyal,234
1524,1527,8,41,8695.82,2,3,4,234,Loyal,234
1525,3126,8,40,9426.93,2,3,4,234,Loyal,234
1526,1844,7,41,9198.96,2,3,4,234,Loyal,234
1527,3032,7,40,10767.02,2,3,4,234,Loyal,234
1528,2542,7,43,10741.16,2,3,4,234,Loyal,234
1529,1400,7,56,9111.93,2,3,4,234,Loyal,234
1530,630,7,53,9406.55,2,3,4,234,Loyal,234
1531,3242,7,49,10813.44,2,3,4,234,Loyal,234
1532,3208,8,53,9638.46,2,3,4,234,Loyal,234
1533,710,7,39,9823.81,2,3,4,234,Loyal,234
1534,428,8,51,9009.45,2,3,4,234,Loyal,234
1535,1282,8,38,10069.95,2,3,4,234,Loyal,234
1536,2918,7,51,8939.64,2,3,4,234,Loyal,234
1537,454,7,49,9662.82,2,3,4,234,Loyal,234
1538,2837,7,41,9092.1,2,3,4,234,Loyal,234
1539,3228,7,40,9815.41,2,3,4,234,Loyal,234
1540,3249,8,33,12502.35,2,3,4,234,Loyal,234
1541,2268,8,35,9258.43,2,3,4,234,Loyal,234
1542,2883,7,49,10571.82,2,3,4,234,Loyal,234
1543,1435,7,33,8853.71,2,3,4,234,Loyal,234
1544,1374,8,39,11213.68,2,3,4,234,Loyal,234
1545,921,8,44,11852.14,2,3,4,234,Loyal,234
1546,691,8,39,9841.22,2,3,4,234,Loyal,234
1547,2230,8,44,9883.84,2,3,4,234,Loyal,234
1548,1258,8,52,8945.56,2,3,4,234,Loyal,234
1549,2592,8,37,11062.61,2,3,4,234,Loyal,234
1550,968,7,35,9141.34,2,3,4,234,Loyal,234
1551,1982,8,50,10897.34,2,3,4,234,Loyal,234
1552,1643,8,38,9571.34,2,3,4,234,Loyal,234
1553,1224,8,47,9722.51,2,3,4,234,Loyal,234
1554,3166,7,47,9906.01,2,3,4,234,Loyal,234
1555,1561,8,43,10601.55,2,3,4,234,Loyal,234
1556,3108,7,53,10194.97,2,3,4,234,Loyal,234
1557,1178,8,44,10226.15,2,3,4,234,Loyal,234
1558,1417,7,56,9187.68,2,3,4,234,Loyal,234
1559,292,7,58,8825.97,2,3,4,234,Loyal,234
1560,2048,7,57,8820.57,2,3,4,234,Loyal,234
1561,3146,8,54,11006.29,2,3,4,234,Loyal,234
1562,1984,7,48,10526.43,2,3,4,234,Loyal,234
1563,1402,8,40,7968.53,2,3,3,233,Loyal,233
1564,1259,7,41,8470.17,2,3,3,233,Loyal,233
1565,2248,8,51,8369.31,2,3,3,233,Loyal,233
1566,2599,7,53,7725.21,2,3,3,233,Loyal,233
1567,365,7,50,8188.29,2,3,3,233,Loyal,233
1568,737,7,54,7386.14,2,3,3,233,Loyal,233
1569,788,7,39,8089.72,2,3,3,233,Loyal,233
1570,1335,7,52,7295.27,2,3,3,233,Loyal,233
1571,648,7,57,8410.93,2,3,3,233,Loyal,233
1572,1422,8,38,7307.18,2,3,3,233,Loyal,233
1573,2845,8,47,8539.21,2,3,3,233,Loyal,233
1574,1850,7,44,7706.74,2,3,3,233,Loyal,233
1575,1581,8,36,7922.66,2,3,3,233,Loyal,233
1576,1776,7,34,7458.65,2,3,3,233,Loyal,233
1577,507,7,36,7567.66,2,3,3,233,Loyal,233
1578,2847,7,44,8251.07,2,3,3,233,Loyal,233
1579,894,8,48,7512.48,2,3,3,233,Loyal,233
1580,44,7,35,7497.4,2,3,3,233,Loyal,233
1581,47,7,35,8022.01,2,3,3,233,Loyal,233
1582,2380,7,42,7948.44,2,3,3,233,Loyal,233
1583,1916,7,53,7436.05,2,3,3,233,Loyal,233
1584,2886,8,39,8504.95,2,3,3,233,Loyal,233
1585,2419,8,51,8651.87,2,3,3,233,Loyal,233
1586,850,8,34,7476.79,2,3,3,233,Loyal,233
1587,549,8,40,7971.78,2,3,3,233,Loyal,233
1588,2018,7,35,7597.12,2,3,3,233,Loyal,233
1589,1191,8,43,6925.33,2,3,3,233,Loyal,233
1590,2413,7,58,8666.87,2,3,3,233,Loyal,233
1591,1881,7,35,8559.33,2,3,3,233,Loyal,233
1592,935,7,53,8652.22,2,3,3,233,Loyal,233
1593,917,8,35,7452.88,2,3,3,233,Loyal,233
1594,1580,8,55,7454.81,2,3,3,233,Loyal,233
1595,3247,8,44,7108.27,2,3,3,233,Loyal,233
1596,2820,7,58,8152.69,2,3,3,233,Loyal,233
1597,2943,7,52,7308.48,2,3,3,233,Loyal,233
1598,94,7,33,8305.77,2,3,3,233,Loyal,233
1599,2179,7,36,6889.21,2,3,3,233,Loyal,233
1600,912,7,40,7206.52,2,3,3,233,Loyal,233
1601,2237,7,38,7412.94,2,3,3,233,Loyal,233
1602,3064,7,55,6989.68,2,3,3,233,Loyal,233
1603,2226,8,49,8295.55,2,3,3,233,Loyal,233
1604,1870,7,38,7755.76,2,3,3,233,Loyal,233
1605,1534,7,46,7048.71,2,3,3,233,Loyal,233
1606,558,7,35,6984.32,2,3,3,233,Loyal,233
1607,2028,7,40,7274.75,2,3,3,233,Loyal,233
1608,55,8,46,6754.21,2,3,3,233,Loyal,233
1609,2409,7,49,7117.35,2,3,3,233,Loyal,233
1610,3002,7,44,7201.75,2,3,3,233,Loyal,233
1611,603,7,49,8284.07,2,3,3,233,Loyal,233
1612,3499,7,51,7673.48,2,3,3,233,Loyal,233
1613,1576,7,37,7829.95,2,3,3,233,Loyal,233
1614,483,7,40,8372.11,2,3,3,233,Loyal,233
1615,2194,8,42,8464.84,2,3,3,233,Loyal,233
1616,1585,8,37,8002.97,2,3,3,233,Loyal,233
1617,1531,7,42,7667.54,2,3,3,233,Loyal,233
1618,1094,7,43,7255.12,2,3,3,233,Loyal,233
1619,2258,7,52,8399.53,2,3,3,233,Loyal,233
1620,263,7,46,7902.84,2,3,3,233,Loyal,233
1621,775,7,58,6985.21,2,3,3,233,Loyal,233
1622,1664,7,42,8460.32,2,3,3,233,Loyal,233
1623,1398,7,36,8073.77,2,3,3,233,Loyal,233
1624,2281,7,38,8021.26,2,3,3,233,Loyal,233
1625,3220,8,40,7616.3,2,3,3,233,Loyal,233
1626,444,7,45,7147.11,2,3,3,233,Loyal,233
1627,1254,7,37,6791.62,2,3,3,233,Loyal,233
1628,2534,7,45,8069.62,2,3,3,233,Loyal,233
1629,3196,7,50,7505.92,2,3,3,233,Loyal,233
1630,394,8,45,7818.74,2,3,3,233,Loyal,233
1631,2284,7,34,7556.94,2,3,3,233,Loyal,233
1632,539,8,36,7188.39,2,3,3,233,Loyal,233
1633,2351,8,55,8325.25,2,3,3,233,Loyal,233
1634,718,8,34,6777.43,2,3,3,233,Loyal,233
1635,2915,7,33,6896.26,2,3,3,233,Loyal,233
1636,2279,8,35,7565.7,2,3,3,233,Loyal,233
1637,2014,7,54,7628.81,2,3,3,233,Loyal,233
1638,874,8,46,8569.99,2,3,3,233,Loyal,233
1639,1826,7,40,6983.06,2,3,3,233,Loyal,233
1640,2447,7,39,7729.64,2,3,3,233,Loyal,233
1641,3370,7,42,7469.49,2,3,3,233,Loyal,233
1642,1047,8,57,6874.87,2,3,3,233,Loyal,233
1643,1839,7,49,5930.82,2,3,2,232,Potential Loyalist,232
1644,2181,8,51,6274.12,2,3,2,232,Potential Loyalist,232
1645,2682,8,38,6122.34,2,3,2,232,Potential Loyalist,232
1646,2223,7,54,5883.75,2,3,2,232,Potential Loyalist,232
1647,453,8,41,6220.21,2,3,2,232,Potential Loyalist,232
1648,102,7,42,6659.22,2,3,2,232,Potential Loyalist,232
1649,1426,7,48,5955.06,2,3,2,232,Potential Loyalist,232
1650,305,7,33,6385.26,2,3,2,232,Potential Loyalist,232
1651,1524,8,37,5784.92,2,3,2,232,Potential Loyalist,232
1652,1199,8,43,6090.45,2,3,2,232,Potential Loyalist,232
1653,2697,7,33,6415.43,2,3,2,232,Potential Loyalist,232
1654,2804,7,58,6016.75,2,3,2,232,Potential Loyalist,232
1655,295,7,34,5956.46,2,3,2,232,Potential Loyalist,232
1656,3327,8,56,6320.06,2,3,2,232,Potential Loyalist,232
1657,3360,8,57,6162.19,2,3,2,232,Potential Loyalist,232
1658,1286,7,51,6400.92,2,3,2,232,Potential Loyalist,232
1659,1879,7,47,5332.89,2,3,2,232,Potential Loyalist,232
1660,466,7,40,6597.52,2,3,2,232,Potential Loyalist,232
1661,1711,7,41,6222.56,2,3,2,232,Potential Loyalist,232
1662,1001,7,42,6233.51,2,3,2,232,Potential Loyalist,232
1663,382,7,35,6536.92,2,3,2,232,Potential Loyalist,232
1664,984,8,56,6208.72,2,3,2,232,Potential Loyalist,232
1665,563,7,33,5492.75,2,3,2,232,Potential Loyalist,232
1666,2910,8,46,5951.54,2,3,2,232,Potential Loyalist,232
1667,1613,8,41,6670.94,2,3,2,232,Potential Loyalist,232
1668,684,8,42,6011.92,2,3,2,232,Potential Loyalist,232
1669,2981,7,52,4484.48,2,3,1,231,Potential Loyalist,231
1670,1239,7,38,4496.44,2,3,1,231,Potential Loyalist,231
1671,3481,7,54,4988.41,2,3,1,231,Potential Loyalist,231
1672,1223,8,34,4991.75,2,3,1,231,Potential Loyalist,231
1673,2285,7,39,4829.54,2,3,1,231,Potential Loyalist,231
1674,1700,7,44,5028.5,2,3,1,231,Potential Loyalist,231
1675,1323,7,53,3352.15,2,3,0,230,Potential Loyalist,230
1676,2382,7,38,3369.77,2,3,0,230,Potential Loyalist,230
1677,2785,6,45,9232.95,2,2,4,224,Loyal,224
1678,57,6,35,8748.75,2,2,4,224,Loyal,224
1679,2590,6,50,8720.42,2,2,4,224,Loyal,224
1680,655,6,51,8876.49,2,2,4,224,Loyal,224
1681,864,6,46,8911.39,2,2,4,224,Loyal,224
1682,2591,6,42,9027.71,2,2,4,224,Loyal,224
1683,2627,6,33,9321.82,2,2,4,224,Loyal,224
1684,1615,6,55,8856.76,2,2,4,224,Loyal,224
1685,2766,6,47,8740.06,2,2,4,224,Loyal,224
1686,2069,6,51,10361.07,2,2,4,224,Loyal,224
1687,3350,6,38,9352.56,2,2,4,224,Loyal,224
1688,2787,6,37,10014.36,2,2,4,224,Loyal,224
1689,1736,6,54,8725.86,2,2,4,224,Loyal,224
1690,112,6,47,9059.89,2,2,4,224,Loyal,224
1691,840,6,38,8144.96,2,2,3,223,Potential Loyalist,223
1692,214,6,56,6834.46,2,2,3,223,Potential Loyalist,223
1693,2298,6,45,6997.85,2,2,3,223,Potential Loyalist,223
1694,770,6,49,6789.79,2,2,3,223,Potential Loyalist,223
1695,2769,6,46,8004.25,2,2,3,223,Potential Loyalist,223
1696,3361,6,44,8548.95,2,2,3,223,Potential Loyalist,223
1697,2410,6,36,6772.02,2,2,3,223,Potential Loyalist,223
1698,2015,6,50,7253.27,2,2,3,223,Potential Loyalist,223
1699,1218,6,50,8266.59,2,2,3,223,Potential Loyalist,223
1700,676,6,33,6739.82,2,2,3,223,Potential Loyalist,223
1701,367,6,43,7014.01,2,2,3,223,Potential Loyalist,223
1702,3358,6,37,7750.18,2,2,3,223,Potential Loyalist,223
1703,750,6,58,7506.73,2,2,3,223,Potential Loyalist,223
1704,570,6,35,6987.99,2,2,3,223,Potential Loyalist,223
1705,1071,6,39,7958.68,2,2,3,223,Potential Loyalist,223
1706,1750,6,55,7768.64,2,2,3,223,Potential Loyalist,223
1707,707,6,44,7563.61,2,2,3,223,Potential Loyalist,223
1708,2344,6,47,6947.3,2,2,3,223,Potential Loyalist,223
1709,2124,6,57,7618.68,2,2,3,223,Potential Loyalist,223
1710,1825,6,40,6976.92,2,2,3,223,Potential Loyalist,223
1711,650,6,50,7082.77,2,2,3,223,Potential Loyalist,223
1712,421,6,56,7222.93,2,2,3,223,Potential Loyalist,223
1713,1593,6,53,7569.45,2,2,3,223,Potential Loyalist,223
1714,79,6,43,6761.43,2,2,3,223,Potential Loyalist,223
1715,2552,6,35,8603.02,2,2,3,223,Potential Loyalist,223
1716,587,6,53,6833.56,2,2,3,223,Potential Loyalist,223
1717,560,6,41,7033.26,2,2,3,223,Potential Loyalist,223
1718,2097,6,38,7726.09,2,2,3,223,Potential Loyalist,223
1719,3173,6,45,8425.04,2,2,3,223,Potential Loyalist,223
1720,1345,6,43,8121.72,2,2,3,223,Potential Loyalist,223
1721,2160,6,47,6852.88,2,2,3,223,Potential Loyalist,223
1722,3351,6,39,7191.88,2,2,3,223,Potential Loyalist,223
1723,1728,6,45,7811.6,2,2,3,223,Potential Loyalist,223
1724,3067,6,39,7095.87,2,2,3,223,Potential Loyalist,223
1725,399,6,49,7848.56,2,2,3,223,Potential Loyalist,223
1726,2765,6,46,8522.02,2,2,3,223,Potential Loyalist,223
1727,61,6,47,7529.36,2,2,3,223,Potential Loyalist,223
1728,3426,6,45,8405.57,2,2,3,223,Potential Loyalist,223
1729,2154,6,38,7924.87,2,2,3,223,Potential Loyalist,223
1730,3170,6,44,6884.95,2,2,3,223,Potential Loyalist,223
1731,2629,6,44,7374.25,2,2,3,223,Potential Loyalist,223
1732,147,6,34,8079.09,2,2,3,223,Potential Loyalist,223
1733,402,6,56,8148.22,2,2,3,223,Potential Loyalist,223
1734,2051,6,51,7376.93,2,2,3,223,Potential Loyalist,223
1735,1368,6,48,6882.69,2,2,3,223,Potential Loyalist,223
1736,11,6,46,6779.44,2,2,3,223,Potential Loyalist,223
1737,3104,6,49,6796.84,2,2,3,223,Potential Loyalist,223
1738,1848,6,42,8432.48,2,2,3,223,Potential Loyalist,223
1739,2457,6,52,8023.24,2,2,3,223,Potential Loyalist,223
1740,1765,6,46,8083.15,2,2,3,223,Potential Loyalist,223
1741,1411,6,35,8273.8,2,2,3,223,Potential Loyalist,223
1742,1771,6,39,7019.95,2,2,3,223,Potential Loyalist,223
1743,2399,6,38,6424.44,2,2,2,222,Potential Loyalist,222
1744,3313,6,54,6335.93,2,2,2,222,Potential Loyalist,222
1745,1384,6,36,6268.25,2,2,2,222,Potential Loyalist,222
1746,1785,6,34,5294.27,2,2,2,222,Potential Loyalist,222
1747,2685,6,44,5323.86,2,2,2,222,Potential Loyalist,222
1748,219,6,40,6156.27,2,2,2,222,Potential Loyalist,222
1749,3121,6,48,6379.44,2,2,2,222,Potential Loyalist,222
1750,2526,6,53,6039.11,2,2,2,222,Potential Loyalist,222
1751,1186,6,33,5299.35,2,2,2,222,Potential Loyalist,222
1752,958,6,34,5470.13,2,2,2,222,Potential Loyalist,222
1753,3314,6,58,6475.13,2,2,2,222,Potential Loyalist,222
1754,542,6,38,6399.45,2,2,2,222,Potential Loyalist,222
1755,334,6,56,6125.9,2,2,2,222,Potential Loyalist,222
1756,1432,6,33,5329.73,2,2,2,222,Potential Loyalist,222
1757,1063,6,46,5833.22,2,2,2,222,Potential Loyalist,222
1758,3038,6,46,5268.26,2,2,2,222,Potential Loyalist,222
1759,1775,6,52,6171.38,2,2,2,222,Potential Loyalist,222
1760,1421,6,57,5452.03,2,2,2,222,Potential Loyalist,222
1761,661,6,34,5564.07,2,2,2,222,Potential Loyalist,222
1762,3389,6,54,6107.86,2,2,2,222,Potential Loyalist,222
1763,1136,6,35,5600.86,2,2,2,222,Potential Loyalist,222
1764,818,6,40,6141.46,2,2,2,222,Potential Loyalist,222
1765,1935,6,57,6514.44,2,2,2,222,Potential Loyalist,222
1766,1714,6,38,5717.15,2,2,2,222,Potential Loyalist,222
1767,403,6,56,6122.63,2,2,2,222,Potential Loyalist,222
1768,337,6,37,5855.57,2,2,2,222,Potential Loyalist,222
1769,1263,6,42,5354.29,2,2,2,222,Potential Loyalist,222
1770,329,6,34,5425.24,2,2,2,222,Potential Loyalist,222
1771,3261,6,38,5630.11,2,2,2,222,Potential Loyalist,222
1772,471,6,48,6243.62,2,2,2,222,Potential Loyalist,222
1773,2166,6,58,6021.83,2,2,2,222,Potential Loyalist,222
1774,3017,6,57,6588.3,2,2,2,222,Potential Loyalist,222
1775,3062,6,46,6083.87,2,2,2,222,Potential Loyalist,222
1776,3148,6,55,6033.4,2,2,2,222,Potential Loyalist,222
1777,2363,6,58,5473.37,2,2,2,222,Potential Loyalist,222
1778,1755,6,48,6597.55,2,2,2,222,Potential Loyalist,222
1779,1279,6,52,6106.63,2,2,2,222,Potential Loyalist,222
1780,606,6,55,6229.09,2,2,2,222,Potential Loyalist,222
1781,437,6,48,5595.76,2,2,2,222,Potential Loyalist,222
1782,414,6,47,4770.45,2,2,1,221,Hibernating customers,221
1783,2453,6,56,4683.47,2,2,1,221,Hibernating customers,221
1784,1614,6,50,4720.15,2,2,1,221,Hibernating customers,221
1785,746,6,43,4853.96,2,2,1,221,Hibernating customers,221
1786,2212,6,41,4951.08,2,2,1,221,Hibernating customers,221
1787,2171,6,34,4500.04,2,2,1,221,Hibernating customers,221
1788,3339,6,38,4271.22,2,2,1,221,Hibernating customers,221
1789,1349,6,43,4387.99,2,2,1,221,Hibernating customers,221
1790,1986,6,44,4472.25,2,2,1,221,Hibernating customers,221
1791,2931,6,57,4741.6,2,2,1,221,Hibernating customers,221
1792,3297,6,58,4162.96,2,2,1,221,Hibernating customers,221
1793,323,6,35,4992.11,2,2,1,221,Hibernating customers,221
1794,15,6,35,4923.34,2,2,1,221,Hibernating customers,221
1795,1729,6,58,4397.5,2,2,1,221,Hibernating customers,221
1796,1769,6,36,5115.5,2,2,1,221,Hibernating customers,221
1797,635,6,39,3988.82,2,2,1,221,Hibernating customers,221
1798,1107,6,48,4394.39,2,2,1,221,Hibernating customers,221
1799,1814,6,51,4848.03,2,2,1,221,Hibernating customers,221
1800,1261,6,48,4878.62,2,2,1,221,Hibernating customers,221
1801,1550,6,42,5181.85,2,2,1,221,Hibernating customers,221
1802,899,6,49,4240.06,2,2,1,221,Hibernating customers,221
1803,2313,6,44,4657.8,2,2,1,221,Hibernating customers,221
1804,85,6,37,3158.63,2,2,0,220,About To Sleep,220
1805,982,6,55,2794.75,2,2,0,220,About To Sleep,220
1806,1929,6,45,3442.2,2,2,0,220,About To Sleep,220
1807,2234,6,57,3299.58,2,2,0,220,About To Sleep,220
1808,546,5,37,7164.9,2,1,3,213,Potential Loyalist,213
1809,2364,5,43,8404.81,2,1,3,213,Potential Loyalist,213
1810,1496,5,53,7189.5,2,1,3,213,Potential Loyalist,213
1811,2480,5,42,6781.5,2,1,3,213,Potential Loyalist,213
1812,1979,5,33,8062.73,2,1,3,213,Potential Loyalist,213
1813,2490,5,38,7816.21,2,1,3,213,Potential Loyalist,213
1814,1695,5,37,7504.66,2,1,3,213,Potential Loyalist,213
1815,3331,5,36,7702.42,2,1,3,213,Potential Loyalist,213
1816,2771,5,44,8579.48,2,1,3,213,Potential Loyalist,213
1817,2727,5,49,8567.85,2,1,3,213,Potential Loyalist,213
1818,627,5,58,6786.53,2,1,3,213,Potential Loyalist,213
1819,3373,5,44,6773.37,2,1,3,213,Potential Loyalist,213
1820,2062,5,42,6976.84,2,1,3,213,Potential Loyalist,213
1821,49,5,36,7582.92,2,1,3,213,Potential Loyalist,213
1822,3306,5,40,6945.6,2,1,3,213,Potential Loyalist,213
1823,1838,5,49,7121.11,2,1,3,213,Potential Loyalist,213
1824,3095,5,36,7352.31,2,1,3,213,Potential Loyalist,213
1825,3160,5,52,6779.31,2,1,3,213,Potential Loyalist,213
1826,3028,5,46,5620.95,2,1,2,212,Potential Loyalist,212
1827,3277,5,37,5868.16,2,1,2,212,Potential Loyalist,212
1828,66,5,43,6489.33,2,1,2,212,Potential Loyalist,212
